resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,is_podium,qualy_position,q1,q2,q3,median_gap_leader,std_gap_leader,q1_sec,q2_sec,q3_sec,best_qualy_sec,qualy_delta_sec,year,round,prior_points,prior_position,prior_wins
115,23,6,3,8,13.0,7,7,7,2.0,76,+30.180,7272922,75,13,1:19.910,150.469,1,0,14.0,1:16.756,1:16.479,,2434.0,13779.748008816823,76.756,76.479,,76.479,1.3689999999999998,2008,6,5.0,11,0.0
116,23,5,1,23,4.0,8,8,8,1.0,76,+33.191,7275933,74,2,1:17.282,155.586,1,0,4.0,1:15.295,1:15.389,1:16.165,2926.0,17161.488817371643,75.295,75.389,76.16499999999999,75.295,0.18500000000000227,2008,6,14.0,6,0.0
117,23,8,6,1,2.0,9,9,9,0.0,76,+33.792,7276534,74,1,1:16.689,156.789,1,0,2.0,1:15.717,1:15.404,1:15.815,1008.0,12358.243018049043,75.717,75.404,75.815,75.404,0.29399999999999693,2008,6,35.0,1,2.0
118,23,4,4,5,7.0,10,10,10,0.0,75,\N,\N,73,3,1:17.869,154.413,11,0,7.0,1:16.646,1:15.827,1:16.852,2819.0,16878.494726316872,76.646,75.827,76.852,75.827,0.7169999999999987,2008,6,9.0,8,0.0
119,23,18,11,16,11.0,11,11,11,0.0,75,\N,\N,74,10,1:19.582,151.089,11,0,12.0,1:16.259,1:16.101,,3168.0,16841.439853415628,76.259,76.101,,76.101,0.9909999999999997,2008,6,3.0,12,0.0
120,23,10,7,12,10.0,12,12,12,0.0,75,\N,\N,75,11,1:19.618,151.021,11,0,11.0,1:16.285,1:15.907,,3151.0,16478.869795354665,76.285,75.907,,75.907,0.796999999999997,2008,6,0.0,15,0.0
121,23,15,7,11,8.0,13,13,13,0.0,75,\N,\N,75,12,1:19.830,150.62,11,0,8.0,1:16.306,1:15.598,1:17.203,3540.0,15072.741602157364,76.306,75.598,77.203,75.598,0.48799999999999955,2008,6,9.0,9,0.0
122,23,2,2,3,12.0,14,14,14,0.0,72,\N,\N,72,14,1:20.251,149.829,14,0,13.0,1:16.650,1:16.455,,4969.5,22856.161272044374,76.65,76.455,,76.455,1.3449999999999989,2008,6,20.0,5,0.0
123,23,16,10,20,18.0,\N,R,15,0.0,67,\N,\N,60,16,1:22.039,146.564,4,0,19.0,1:17.225,,,1519.0,14745.915295876397,77.225,,,77.225,2.114999999999995,2008,6,0.0,21,0.0
124,23,3,3,7,6.0,\N,R,16,0.0,59,\N,\N,58,15,1:21.270,147.951,3,0,6.0,1:15.935,1:15.287,1:16.548,3441.0,10426.69104595212,75.935,75.287,76.548,75.287,0.1770000000000067,2008,6,8.0,10,0.0
125,23,12,4,6,17.0,\N,R,17,0.0,47,\N,\N,40,17,1:31.187,131.86,3,0,17.0,1:16.933,,,4279.0,9606.353276402306,76.93299999999999,,,76.93299999999999,1.8229999999999933,2008,6,0.0,18,0.0
126,23,21,10,21,20.0,\N,R,18,0.0,36,\N,\N,33,18,1:32.849,129.5,6,0,20.0,1:17.823,,,4378.5,10041.462767145445,77.82300000000001,,,77.82300000000001,2.713000000000008,2008,6,0.0,16,0.0
127,23,14,9,9,15.0,\N,R,19,0.0,7,\N,\N,7,20,1:42.112,117.753,3,0,10.0,1:16.086,1:15.839,,5730.0,4420.047047799594,76.086,75.839,,75.839,0.7289999999999992,2008,6,0.0,14,0.0
128,23,7,5,14,16.0,\N,R,20,0.0,7,\N,\N,7,19,1:41.150,118.872,4,0,16.0,1:16.806,,,7030.0,4691.354170426803,76.806,,,76.806,1.695999999999998,2008,6,2.0,13,0.0
129,24,9,2,4,2.0,1,1,1,10.0,70,1:36:24.447,5784447,47,4,1:17.539,202.473,1,1,2.0,1:17.471,1:17.679,1:18.498,0.0,2727.218807999841,77.471,77.679,78.498,77.471,0.5620000000000118,2008,7,32.0,4,0.0
130,24,2,2,3,8.0,2,2,2,8.0,70,+16.495,5800942,25,2,1:17.430,202.758,1,1,8.0,1:18.082,1:17.781,1:19.633,683.5,5265.292168755713,78.082,77.781,79.633,77.781,0.8720000000000141,2008,7,20.0,5,0.0
131,24,14,9,9,13.0,3,3,3,6.0,70,+23.352,5807799,36,7,1:18.085,201.057,1,1,13.0,1:18.168,1:18.238,,1444.5,7113.677843527262,78.168,78.238,,78.168,1.2590000000000146,2008,7,0.0,16,0.0
132,24,10,7,12,11.0,4,4,4,5.0,70,+42.627,5827074,31,17,1:19.087,198.51,1,0,11.0,1:18.321,1:18.031,,1768.0,7837.581116687885,78.321,78.031,,78.031,1.122000000000014,2008,7,0.0,17,0.0
133,24,13,6,2,6.0,5,5,5,4.0,70,+43.934,5828381,11,6,1:18.006,201.261,1,0,6.0,1:17.231,1:17.353,1:19.048,848.0,5595.476883578234,77.231,77.35300000000001,79.048,77.231,0.32200000000000273,2008,7,34.0,3,2.0
134,24,15,7,11,14.0,6,6,6,3.0,70,+47.775,5832222,38,15,1:18.870,199.056,1,0,14.0,1:18.039,1:18.327,,1767.5,7339.501961485542,78.039,78.327,,78.039,1.1300000000000097,2008,7,9.0,9,0.0
135,24,22,11,17,9.0,7,7,7,2.0,70,+53.597,5838044,35,10,1:18.301,200.503,1,0,9.0,1:18.256,1:18.020,1:20.848,1843.5,6538.5503924633485,78.256,78.02,80.848,78.02,1.1110000000000042,2008,7,3.0,14,0.0
136,24,20,5,15,19.0,8,8,8,1.0,70,+54.120,5838567,33,12,1:18.532,199.913,1,0,20.0,,,,1544.5,8650.705848257983,,,,,,2008,7,4.0,12,0.0
137,24,5,1,23,7.0,9,9,9,0.0,70,+54.433,5838880,62,11,1:18.462,200.091,1,0,7.0,1:17.287,1:17.684,1:19.089,1411.5,6554.774782024489,77.287,77.684,79.089,77.287,0.3780000000000143,2008,7,15.0,6,0.0
138,24,3,3,7,5.0,10,10,10,0.0,70,+57.749,5842196,14,5,1:17.977,201.336,1,0,5.0,1:17.991,1:17.891,1:18.844,1071.0,6844.482442492644,77.991,77.89099999999999,78.844,77.89099999999999,0.9819999999999993,2008,7,8.0,10,0.0
139,24,18,11,16,20.0,11,11,11,0.0,70,+67.540,5851987,58,19,1:19.352,197.847,1,0,19.0,1:23.565,,,1970.0,9107.943980104428,83.565,,,83.565,6.656000000000006,2008,7,3.0,13,0.0
140,24,17,9,10,10.0,12,12,12,0.0,70,+71.229,5855676,51,8,1:18.201,200.759,1,0,10.0,1:17.582,1:17.523,,1738.5,7057.411322309103,77.582,77.523,,77.523,0.6140000000000043,2008,7,15.0,7,0.0
141,24,7,5,14,18.0,13,13,13,0.0,69,\N,\N,34,13,1:18.620,199.689,11,0,16.0,1:18.916,,,2707.0,8818.32956583208,78.916,,,78.916,2.007000000000005,2008,7,2.0,15,0.0
142,24,21,10,21,17.0,\N,R,14,0.0,51,\N,\N,41,16,1:19.066,198.563,20,0,18.0,1:19.165,,,2934.0,11742.08174217843,79.16499999999999,,,79.16499999999999,2.2560000000000002,2008,7,0.0,18,0.0
143,24,6,3,8,12.0,\N,R,15,0.0,46,\N,\N,30,14,1:18.784,199.273,3,0,12.0,1:17.638,1:18.062,,2003.5,7591.118600048348,77.638,78.062,,77.638,0.7290000000000134,2008,7,7.0,11,0.0
144,24,4,4,5,4.0,\N,R,16,0.0,44,\N,\N,16,9,1:18.225,200.697,20,0,4.0,1:17.415,1:17.488,1:18.746,1152.0,3702.284155815392,77.41499999999999,77.488,78.746,77.41499999999999,0.5060000000000002,2008,7,9.0,8,0.0
145,24,12,4,6,15.0,\N,R,17,0.0,43,\N,\N,16,18,1:19.239,198.129,23,0,15.0,1:18.505,1:18.393,,2571.0,10241.698538068253,78.505,78.393,,78.393,1.4840000000000089,2008,7,0.0,19,0.0
146,24,8,6,1,3.0,\N,R,18,0.0,19,\N,\N,14,1,1:17.387,202.871,4,0,3.0,1:17.301,1:17.364,1:18.735,541.0,4242.965027221203,77.301,77.364,78.735,77.301,0.3920000000000101,2008,7,35.0,2,2.0
147,24,1,1,22,1.0,\N,R,19,0.0,19,\N,\N,4,3,1:17.506,202.559,4,0,1.0,1:16.909,1:17.034,1:17.886,0.0,4991.6275375556825,76.90899999999999,77.03399999999999,77.886,76.90899999999999,0.0,2008,7,38.0,1,2.0
148,24,16,10,20,16.0,\N,R,20,0.0,13,\N,\N,7,20,1:20.666,194.624,6,0,17.0,1:19.108,,,3661.0,1820.0094040331853,79.108,,,79.108,2.1990000000000123,2008,7,0.0,22,0.0
149,25,13,6,2,2.0,1,1,1,10.0,70,1:31:50.245,5510245,20,2,1:16.729,206.956,1,1,2.0,1:15.024,1:15.041,1:16.490,0.0,2861.8350834247067,75.024,75.041,76.49,75.024,0.0,2008,8,38.0,3,2.0
150,25,8,6,1,1.0,2,2,2,8.0,70,+17.984,5528229,16,1,1:16.630,207.224,1,1,1.0,1:15.133,1:15.161,1:16.449,0.0,4691.14983887384,75.133,75.161,76.449,75.133,0.10899999999999466,2008,8,35.0,4,2.0
151,25,15,7,11,4.0,3,3,3,6.0,70,+28.250,5538495,12,7,1:17.567,204.721,1,1,5.0,1:15.521,1:15.362,1:16.920,722.0,4705.850165894674,75.521,75.362,76.92,75.362,0.33799999999999386,2008,8,12.0,8,0.0
152,25,5,1,23,10.0,4,4,4,5.0,70,+28.929,5539174,46,3,1:17.134,205.87,1,0,6.0,1:15.965,1:15.639,1:16.944,390.0,4805.035629398908,75.965,75.639,76.944,75.639,0.6149999999999949,2008,8,15.0,6,0.0
153,25,9,2,4,5.0,5,5,5,4.0,70,+30.512,5540757,16,4,1:17.172,205.768,1,0,7.0,1:15.687,1:15.723,1:17.037,662.5,4726.92777635734,75.687,75.723,77.037,75.687,0.6629999999999967,2008,8,42.0,1,1.0
154,25,17,9,10,6.0,6,6,6,3.0,70,+40.304,5550549,22,6,1:17.507,204.879,1,0,8.0,1:16.020,1:15.488,1:17.233,586.5,4749.569123227358,76.02,75.488,77.233,75.488,0.46399999999999864,2008,8,15.0,7,0.0
155,25,12,4,6,9.0,7,7,7,2.0,70,+41.033,5551278,24,10,1:17.758,204.218,1,0,11.0,1:15.848,1:15.770,,562.0,5050.534135477474,75.848,75.77,,75.77,0.7459999999999951,2008,8,0.0,19,0.0
156,25,4,4,5,3.0,8,8,8,1.0,70,+43.372,5553617,39,8,1:17.641,204.525,1,0,4.0,1:15.754,1:15.483,1:16.840,834.5,5082.150868816878,75.754,75.483,76.84,75.483,0.4590000000000032,2008,8,9.0,9,0.0
157,25,14,9,9,7.0,9,9,9,0.0,70,+51.072,5561317,23,12,1:17.818,204.06,1,0,9.0,1:15.802,1:15.654,1:17.426,515.5,4927.961697993848,75.80199999999999,75.654,77.426,75.654,0.6299999999999955,2008,8,6.0,12,0.0
158,25,1,1,22,13.0,10,10,10,0.0,70,+54.521,5564766,40,5,1:17.453,205.022,1,0,3.0,1:15.634,1:15.293,1:16.693,581.5,5114.7338080616855,75.634,75.293,76.693,75.293,0.26900000000000546,2008,8,38.0,2,2.0
159,25,10,7,12,8.0,11,11,11,0.0,70,+57.738,5567983,45,13,1:17.836,204.013,1,0,10.0,1:15.727,1:15.558,1:17.596,968.5,4999.834095467031,75.727,75.55799999999999,77.596,75.55799999999999,0.5339999999999918,2008,8,5.0,13,0.0
160,25,20,5,15,12.0,12,12,12,0.0,70,+58.065,5568310,36,11,1:17.760,204.212,1,0,13.0,1:15.918,1:15.816,,801.5,4726.968582453568,75.918,75.816,,75.816,0.7920000000000016,2008,8,5.0,14,0.0
161,25,2,2,3,11.0,13,13,13,0.0,70,+62.079,5572324,46,9,1:17.716,204.328,1,0,12.0,1:16.006,1:15.786,,845.5,4604.678284048291,76.006,75.786,,75.786,0.7620000000000005,2008,8,28.0,5,0.0
162,25,22,11,17,20.0,14,14,14,0.0,69,\N,\N,54,14,1:17.969,203.665,11,0,18.0,1:16.330,,,1130.0,4828.769352044366,76.33,,,76.33,1.3059999999999974,2008,8,5.0,15,0.0
163,25,6,3,8,15.0,15,15,15,0.0,69,\N,\N,60,15,1:18.054,203.443,11,0,16.0,1:16.243,,,1316.0,4757.306413554493,76.243,,,76.243,1.218999999999994,2008,8,7.0,11,0.0
164,25,3,3,7,19.0,16,16,16,0.0,69,\N,\N,38,17,1:18.311,202.776,11,0,15.0,1:16.085,1:16.235,,1641.0,4507.280305594153,76.08500000000001,76.235,,76.08500000000001,1.061000000000007,2008,8,8.0,10,0.0
165,25,7,5,14,14.0,17,17,17,0.0,69,\N,\N,28,16,1:18.216,203.022,11,0,14.0,1:16.072,1:16.045,,1335.0,4942.116331726433,76.072,76.045,,76.045,1.0210000000000008,2008,8,2.0,17,0.0
166,25,21,10,21,17.0,18,18,18,0.0,69,\N,\N,53,19,1:18.557,202.141,11,0,19.0,1:16.971,,,1361.0,3083.8662261327113,76.971,,,76.971,1.9470000000000027,2008,8,0.0,18,0.0
167,25,16,10,20,18.0,19,19,19,0.0,69,\N,\N,41,18,1:18.462,202.385,11,0,20.0,1:17.053,,,1930.0,5155.747676154304,77.053,,,77.053,2.0289999999999964,2008,8,0.0,22,0.0
168,25,18,11,16,16.0,\N,R,20,0.0,16,\N,\N,15,20,1:20.876,196.345,4,0,17.0,1:16.306,,,4971.0,9010.309883683245,76.306,,,76.306,1.2819999999999965,2008,8,3.0,16,0.0
169,26,1,1,22,4.0,1,1,1,10.0,60,1:39:09.440,5949440,16,3,1:32.817,199.398,1,1,4.0,1:20.288,1:19.537,1:21.835,0.0,2264.112220160526,80.288,79.537,81.83500000000001,79.537,0.0,2008,9,38.0,4,2.0
170,26,2,2,3,5.0,2,2,2,8.0,60,+68.577,6018017,21,2,1:32.719,199.609,1,1,5.0,1:21.022,1:19.802,1:21.873,872.0,3916.5145347062057,81.02199999999999,79.80199999999999,81.873,79.80199999999999,0.26499999999998636,2008,9,28.0,5,0.0
171,26,22,11,17,16.0,3,3,3,6.0,60,+82.273,6031713,21,11,1:33.386,198.183,1,1,16.0,1:21.512,,,1275.5,9134.594061962262,81.512,,,81.512,1.9749999999999943,2008,9,5.0,15,0.0
172,26,8,6,1,3.0,4,4,4,5.0,59,\N,\N,18,1,1:32.150,200.842,11,0,3.0,1:20.370,1:19.971,1:21.706,635.0,6135.42585650564,80.37,79.971,81.706,79.971,0.4339999999999975,2008,9,43.0,3,2.0
173,26,5,1,23,1.0,5,5,5,4.0,59,\N,\N,17,5,1:33.130,198.728,11,0,1.0,1:19.957,1:19.597,1:21.049,1143.0,6136.553080144863,79.957,79.59700000000001,81.049,79.59700000000001,0.060000000000002274,2008,9,20.0,6,0.0
174,26,4,4,5,6.0,6,6,6,3.0,59,\N,\N,17,6,1:33.133,198.722,11,0,6.0,1:20.998,1:19.992,1:22.029,1279.0,5988.917808230019,80.998,79.992,82.029,79.992,0.4549999999999983,2008,9,10.0,9,0.0
175,26,15,7,11,14.0,7,7,7,2.0,59,\N,\N,22,13,1:33.808,197.292,11,0,14.0,1:21.145,1:20.601,,1731.0,6521.848025210278,81.145,80.601,,80.601,1.063999999999993,2008,9,18.0,7,0.0
176,26,6,3,8,15.0,8,8,8,1.0,59,\N,\N,21,14,1:34.277,196.31,11,0,15.0,1:21.407,1:21.112,,1779.0,8663.718268375387,81.407,81.112,,81.112,1.5749999999999886,2008,9,7.0,11,0.0
177,26,3,3,7,20.0,9,9,9,0.0,59,\N,\N,21,16,1:34.797,195.234,11,0,18.0,1:21.668,,,1143.0,9474.734603303628,81.668,,,81.668,2.1310000000000002,2008,9,8.0,10,0.0
178,26,17,9,10,2.0,10,10,10,0.0,59,\N,\N,17,4,1:32.952,199.109,11,0,2.0,1:20.982,1:19.710,1:21.554,797.0,7386.537477973077,80.982,79.71000000000001,81.554,79.71000000000001,0.17300000000000182,2008,9,18.0,8,0.0
179,26,7,5,14,13.0,11,11,11,0.0,59,\N,\N,21,9,1:33.367,198.224,11,0,13.0,1:20.584,1:20.531,,1974.0,8226.893604010718,80.584,80.531,,80.531,0.9939999999999998,2008,9,2.0,18,0.0
180,26,10,7,12,12.0,12,12,12,0.0,59,\N,\N,19,15,1:34.610,195.619,11,0,12.0,1:20.893,1:20.274,,1399.0,8054.140621493333,80.893,80.274,,80.274,0.7369999999999948,2008,9,5.0,13,0.0
181,26,13,6,2,9.0,13,13,13,0.0,58,\N,\N,19,8,1:33.257,198.458,12,0,9.0,1:20.676,1:20.086,1:23.305,2563.5,8457.373535315204,80.676,80.086,83.305,80.086,0.5489999999999924,2008,9,48.0,1,3.0
182,26,9,2,4,10.0,\N,R,14,0.0,39,\N,\N,22,12,1:33.539,197.859,20,0,10.0,1:20.444,1:19.788,,1630.0,4790.346861129424,80.444,79.788,,79.788,0.25099999999999056,2008,9,46.0,2,1.0
183,26,18,11,16,17.0,\N,R,15,0.0,38,\N,\N,21,10,1:33.376,198.205,20,0,17.0,1:21.631,,,1889.5,10386.983135501063,81.631,,,81.631,2.093999999999994,2008,9,3.0,16,0.0
184,26,12,4,6,7.0,\N,R,16,0.0,35,\N,\N,21,7,1:33.203,198.573,20,0,7.0,1:20.818,1:20.115,1:22.491,1561.0,4616.816823838038,80.818,80.115,82.491,80.115,0.5779999999999887,2008,9,2.0,17,0.0
185,26,21,10,21,19.0,\N,R,17,0.0,16,\N,\N,21,17,1:34.930,194.96,20,0,20.0,1:21.885,,,3704.5,4229.39810593204,81.885,,,81.885,2.347999999999999,2008,9,0.0,19,0.0
186,26,16,10,20,18.0,\N,R,18,0.0,10,\N,\N,5,18,1:38.160,188.545,20,0,19.0,1:21.786,,,4417.0,3622.211787476449,81.786,,,81.786,2.2489999999999952,2008,9,0.0,22,0.0
187,26,20,5,15,8.0,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,4,0,8.0,1:20.318,1:20.109,1:23.251,,,80.318,80.10900000000001,83.251,80.10900000000001,0.5720000000000027,2008,9,5.0,14,0.0
188,26,14,9,9,11.0,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,4,0,11.0,1:21.224,1:20.174,,,,81.224,80.174,,80.174,0.6370000000000005,2008,9,6.0,12,0.0
189,27,1,1,22,1.0,1,1,1,10.0,67,1:31:20.874,5480874,17,2,1:16.039,216.552,1,1,1.0,1:15.218,1:14.603,1:15.666,0.0,3987.788774870173,75.218,74.603,75.666,74.603,0.0,2008,10,48.0,1,3.0
190,27,12,4,6,17.0,2,2,2,8.0,67,+5.586,5486460,66,9,1:16.910,214.099,1,1,17.0,1:16.189,,,1268.0,8215.407211972244,76.189,,,76.189,1.5859999999999985,2008,10,2.0,18,0.0
191,27,13,6,2,2.0,3,3,3,6.0,67,+9.339,5490213,19,5,1:16.502,215.241,1,1,2.0,1:14.921,1:14.747,1:15.859,501.0,2953.8194961030667,74.92099999999999,74.747,75.859,74.747,0.14400000000000546,2008,10,48.0,2,3.0
192,27,2,2,3,12.0,4,4,4,5.0,67,+9.825,5490699,52,1,1:15.987,216.7,1,0,12.0,1:15.596,1:15.581,,626.0,5860.833017959583,75.596,75.581,,75.581,0.9780000000000086,2008,10,36.0,5,0.0
193,27,5,1,23,3.0,5,5,5,4.0,67,+12.411,5493285,63,4,1:16.495,215.261,1,0,3.0,1:15.476,1:14.855,1:16.143,558.0,3701.503338411241,75.476,74.855,76.143,74.855,0.25200000000000955,2008,10,24.0,6,0.0
194,27,8,6,1,6.0,6,6,6,3.0,67,+14.483,5495357,66,3,1:16.342,215.692,1,0,6.0,1:15.201,1:14.949,1:16.389,809.0,4135.901506706797,75.201,74.949,76.389,74.949,0.34600000000000364,2008,10,48.0,3,2.0
195,27,9,2,4,7.0,7,7,7,2.0,67,+22.603,5503477,17,6,1:16.610,214.937,1,0,7.0,1:15.985,1:15.109,1:16.521,713.0,3874.8553956765777,75.985,75.109,76.521,75.109,0.5060000000000002,2008,10,46.0,4,1.0
196,27,20,5,15,9.0,8,8,8,1.0,67,+33.282,5514156,20,8,1:16.772,214.484,1,0,9.0,1:15.532,1:15.420,1:17.244,1213.0,5575.452012674439,75.532,75.42,77.244,75.42,0.8170000000000073,2008,10,5.0,15,0.0
197,27,15,7,11,4.0,9,9,9,0.0,67,+37.199,5518073,17,12,1:17.023,213.785,1,0,4.0,1:15.560,1:15.122,1:16.191,1140.0,4673.604002698442,75.56,75.122,76.191,75.122,0.5190000000000055,2008,10,20.0,7,0.0
198,27,3,3,7,13.0,10,10,10,0.0,67,+37.658,5518532,34,15,1:17.380,212.799,1,0,13.0,1:15.863,1:15.633,,1840.0,6971.381270594152,75.863,75.633,,75.633,1.0300000000000011,2008,10,8.0,11,0.0
199,27,4,4,5,5.0,11,11,11,0.0,67,+38.625,5519499,17,13,1:17.115,213.53,1,0,5.0,1:15.917,1:14.943,1:16.385,1365.0,5480.197206610165,75.917,74.943,76.385,74.943,0.3400000000000034,2008,10,13.0,9,0.0
200,27,7,5,14,15.0,12,12,12,0.0,67,+39.111,5519985,63,10,1:16.969,213.935,1,0,15.0,1:15.927,1:15.858,,1486.0,5605.764754158776,75.92699999999999,75.858,,75.858,1.2550000000000097,2008,10,2.0,17,0.0
201,27,14,9,9,10.0,13,13,13,0.0,67,+54.971,5535845,18,11,1:16.994,213.866,1,0,10.0,1:15.975,1:15.338,1:17.503,1446.0,7203.71805725938,75.975,75.338,77.503,75.338,0.7349999999999994,2008,10,6.0,13,0.0
202,27,6,3,8,16.0,14,14,14,0.0,67,+60.003,5540877,23,17,1:17.691,211.947,1,0,16.0,1:16.083,,,1941.0,11848.32233506439,76.083,,,76.083,1.480000000000004,2008,10,8.0,12,0.0
203,27,16,10,20,19.0,15,15,15,0.0,67,+69.488,5550362,66,18,1:17.889,211.408,1,0,19.0,1:16.657,,,2047.0,11216.763822427707,76.657,,,76.657,2.054000000000002,2008,10,0.0,22,0.0
204,27,21,10,21,20.0,16,16,16,0.0,67,+84.093,5564967,67,20,1:18.208,210.546,1,0,20.0,1:16.963,,,2782.0,12570.397558323693,76.963,,,76.963,2.3599999999999994,2008,10,0.0,19,0.0
205,27,18,11,16,14.0,17,17,17,0.0,66,\N,\N,56,16,1:17.636,212.097,11,0,14.0,1:15.993,1:15.701,,1761.5,10916.854341414244,75.993,75.701,,75.701,1.097999999999999,2008,10,3.0,16,0.0
206,27,22,11,17,18.0,\N,R,18,0.0,50,\N,\N,30,19,1:17.986,211.145,4,0,18.0,1:16.246,,,2503.5,16295.650073900715,76.246,,,76.246,1.6430000000000007,2008,10,11.0,10,0.0
207,27,17,9,10,8.0,\N,R,19,0.0,40,\N,\N,20,14,1:17.206,213.278,5,0,8.0,1:15.900,1:15.481,1:17.014,1480.0,7234.137938780797,75.9,75.481,77.014,75.481,0.8780000000000001,2008,10,18.0,8,0.0
208,27,10,7,12,11.0,\N,R,20,0.0,35,\N,\N,24,7,1:16.712,214.652,22,0,11.0,1:15.560,1:15.508,,1396.0,4088.0325396672356,75.56,75.508,,75.508,0.9050000000000011,2008,10,5.0,14,0.0
209,28,5,1,23,2.0,1,1,1,10.0,70,1:37:27.067,5847067,19,7,1:21.753,192.917,1,1,2.0,1:19.945,1:19.480,1:21.140,261.5,4260.804958114992,79.945,79.48,81.14,79.48,0.41200000000000614,2008,11,28.0,6,0.0
210,28,10,7,12,5.0,2,2,2,8.0,70,+11.061,5858128,42,6,1:21.671,193.111,1,1,5.0,1:19.980,1:19.246,1:21.326,333.5,4367.1304090119365,79.98,79.246,81.326,79.246,0.17799999999999727,2008,11,5.0,16,0.0
211,28,8,6,1,6.0,3,3,3,6.0,70,+16.856,5863923,61,1,1:21.195,194.243,1,1,6.0,1:20.006,1:19.546,1:21.516,796.5,4145.725943468006,80.006,79.54599999999999,81.51599999999999,79.54599999999999,0.47799999999999443,2008,11,51.0,3,2.0
212,28,4,4,5,7.0,4,4,4,5.0,70,+21.614,5868681,47,8,1:21.793,192.823,1,0,7.0,1:20.229,1:19.816,1:21.698,611.5,4355.414556361308,80.229,79.816,81.69800000000001,79.816,0.7480000000000047,2008,11,13.0,9,0.0
213,28,1,1,22,1.0,5,5,5,4.0,70,+23.048,5870115,15,3,1:21.493,193.533,1,0,1.0,1:19.376,1:19.473,1:20.899,-23.0,6464.293924412846,79.376,79.473,80.899,79.376,0.30800000000000693,2008,11,58.0,1,4.0
214,28,12,4,6,10.0,6,6,6,3.0,70,+32.298,5879365,64,4,1:21.537,193.428,1,0,10.0,1:20.583,1:20.131,1:22.371,722.0,4606.368589350225,80.583,80.131,82.371,80.131,1.0630000000000024,2008,11,10.0,11,0.0
215,28,15,7,11,9.0,7,7,7,2.0,70,+36.449,5883516,65,5,1:21.638,193.189,1,0,9.0,1:19.942,1:19.486,1:21.767,965.5,4266.698847114344,79.94200000000001,79.486,81.767,79.486,0.41800000000000637,2008,11,20.0,7,0.0
216,28,9,2,4,4.0,8,8,8,1.0,70,+48.321,5895388,70,9,1:21.941,192.475,1,0,4.0,1:20.053,1:19.776,1:21.281,1151.0,4234.353821629634,80.053,79.776,81.281,79.776,0.7079999999999984,2008,11,48.0,4,1.0
217,28,17,9,10,8.0,9,9,9,0.0,70,+58.834,5905901,67,10,1:22.125,192.043,1,0,8.0,1:20.073,1:20.046,1:21.732,1127.5,3835.091697787001,80.07300000000001,80.04599999999999,81.732,80.04599999999999,0.9779999999999944,2008,11,18.0,8,0.0
218,28,2,2,3,15.0,10,10,10,0.0,70,+67.709,5914776,67,11,1:22.183,191.908,1,0,16.0,1:21.045,,,1190.0,3573.2852836897227,81.045,,,81.045,1.9770000000000039,2008,11,41.0,5,0.0
219,28,14,9,9,13.0,11,11,11,0.0,70,+70.407,5917474,67,16,1:22.732,190.634,1,0,13.0,1:20.505,1:20.502,,973.5,4083.598217689844,80.505,80.502,,80.502,1.4339999999999975,2008,11,6.0,14,0.0
220,28,18,11,16,12.0,12,12,12,0.0,69,\N,\N,63,13,1:22.397,191.409,11,0,12.0,1:20.888,1:20.332,,1324.0,4307.184773498871,80.888,80.332,,80.332,1.2639999999999958,2008,11,3.0,17,0.0
221,28,6,3,8,16.0,13,13,13,0.0,69,\N,\N,67,18,1:23.307,189.319,11,0,17.0,1:21.085,,,2588.0,3923.233961646636,81.08500000000001,,,81.08500000000001,2.01700000000001,2008,11,8.0,13,0.0
222,28,3,3,7,14.0,14,14,14,0.0,69,\N,\N,57,12,1:22.397,191.409,11,0,15.0,1:20.748,,,2572.0,5011.2467583742355,80.748,,,80.748,1.6800000000000068,2008,11,8.0,12,0.0
223,28,21,10,21,18.0,15,15,15,0.0,69,\N,\N,68,15,1:22.641,190.844,11,0,19.0,1:21.670,,,2789.0,4247.609802878634,81.67,,,81.67,2.602000000000004,2008,11,0.0,19,0.0
224,28,22,11,17,17.0,16,16,16,0.0,68,\N,\N,65,14,1:22.436,191.319,12,0,18.0,1:21.332,,,2703.0,6880.540328509643,81.332,,,81.332,2.263999999999996,2008,11,11.0,10,0.0
225,28,13,6,2,3.0,17,17,17,0.0,67,\N,\N,16,2,1:21.355,193.861,5,0,3.0,1:19.578,1:19.068,1:21.191,0.0,4103.5235517265955,79.578,79.068,81.191,79.068,0.0,2008,11,54.0,2,3.0
226,28,7,5,14,19.0,18,18,18,0.0,67,\N,\N,29,17,1:23.220,189.516,13,0,14.0,1:20.640,1:20.963,,2863.0,9118.334815016038,80.64,80.963,,80.64,1.5720000000000027,2008,11,2.0,18,0.0
227,28,16,10,20,20.0,\N,R,19,0.0,62,\N,\N,29,19,1:23.650,188.542,23,0,20.0,1:22.113,,,2899.0,11291.29277528848,82.113,,,82.113,3.0450000000000017,2008,11,0.0,21,0.0
228,28,20,5,15,11.0,\N,R,20,0.0,22,\N,\N,17,20,1:24.222,187.262,25,0,11.0,1:20.157,1:20.144,,3603.0,8438.769915207913,80.157,80.144,,80.144,1.0760000000000076,2008,11,6.0,15,0.0
